event_id,product,variable,s_buff,t_buff,value,stdev,pixel_count,total_scenes,total_value_scenes,notes
744006ab-d523-4f73-8a57-97dd40a1a95d,modis,lst_day,1000,30,301.58705882352945,0.0,17,30,17,
a43b7e8c-ca88-4e79-92b9-22d17d7778f1,modis,lst_day,1000,30,295.51,0.2513762772408739,81,30,21,
20867e5f-2c5c-40d7-9c77-0fa6dfe6a795,modis,lst_day,1000,30,308.9328888888889,0.4101269821420232,43,30,15,
c8eae70d-d968-4166-893b-487a8b25766c,modis,lst_day,1000,30,302.89320987654327,0.585600078129412,77,30,27,
af7efac0-39c0-4827-932a-b838a6ec9d60,modis,lst_day,1000,30,297.81066666666663,0.3272966401280277,59,30,20,
52d3f759-7ffa-4cec-b8d5-2e46f71f86c2,modis,lst_day,1000,30,296.34166666666664,0.19196569525165716,55,30,20,
105400bc-67a8-499e-b596-badfb6e49f70,modis,lst_day,1000,30,293.00687500000004,0.10062500000000085,32,30,16,
0b3ed9cc-c4f9-4638-a4b6-eded2af25355,modis,lst_day,1000,30,293.08500000000004,0.07357142857142662,28,30,14,
daba13c9-73f2-4cd7-9977-69a829917670,modis,lst_day,1000,30,295.8066666666667,0.11222222222222121,34,30,18,
80af96ef-ca81-4ddd-9f03-d1ed226de92b,modis,lst_day,1000,30,295.78666666666663,0.11222222222222279,34,30,18,
a4603a89-9f10-42fd-83e4-bf71513adf40,modis,lst_day,1000,30,295.57176470588234,0.11882352941176531,33,30,17,
697c4288-82f7-4c73-982b-42605ac33170,modis,lst_day,1000,30,295.4752941176471,0.12470588235294144,33,30,17,
2b787ecc-0cd5-4504-8bde-1a6871234e6f,modis,lst_day,1000,30,295.51500000000004,0.12599999999999908,39,30,20,
c1eb0fdf-493a-4aa4-8bed-64b3b43774ba,modis,lst_day,1000,30,295.6186363636365,0.13136363636363574,43,30,22,
fe47298b-7640-4f31-be91-e71df23fe55c,modis,lst_day,1000,30,295.62782608695653,0.13043478260869443,45,30,23,
