"scientificName","decimalLatitude","decimalLongitude","eventDate"
"Melopsittacus undulatus",-32.57056,138.0914,"2014-01-25"
"Melopsittacus undulatus",-23.77497,133.90557,"2012-04-26"
"Melopsittacus undulatus",-27.98764,145.60875,"2013-02-16"
"Melopsittacus undulatus",-23.16494,117.771756,"2018-05-20"
"Melopsittacus undulatus",-29.75776,135.55111,"2010-04-01"
"Melopsittacus undulatus",-28.70761,135.97666,"2014-08-29"
"Melopsittacus undulatus",-29.75084,135.55734,"2010-04-01"
"Melopsittacus undulatus",-20.52543,145.39855,"2016-05-07"
"Melopsittacus undulatus",-28.0822,140.47243,"2016-08-31"
"Melopsittacus undulatus",-15.6313,130.47397,"2012-07-31"
"Melopsittacus undulatus",-29.98349,138.01602,"2016-09-14"
"Melopsittacus undulatus",-28.58089,115.28539,"2018-09-24"
"Melopsittacus undulatus",-20.28044,139.52577,"2018-05-20"
"Melopsittacus undulatus",-28.60583,132.1608,"2014-09-25"
"Melopsittacus undulatus",-19.54296,146.8357,"2013-03-24"
"Melopsittacus undulatus",-27.98764,145.60875,"2011-10-09"
"Melopsittacus undulatus",-23.73387,132.86851,"2010-09-27"
"Melopsittacus undulatus",-22.52778,133.72778,"2011-09-07"
"Melopsittacus undulatus",-30.33238,139.47083,"2016-10-13"
"Melopsittacus undulatus",-23.73397,133.86744,"2015-05-25"
"Melopsittacus undulatus",-19.482969,121.259934,"2011-02-26"
"Melopsittacus undulatus",-15.82944,128.3175,"2014-09-28"
"Melopsittacus undulatus",-32.416664,142.25,"2010-09-17"
"Melopsittacus undulatus",-17.37222,133.41306,"2015-08-03"
"Melopsittacus undulatus",-23.789316,140.84382,"2014-01-20"
"Melopsittacus undulatus",-26.44389,133.253616,"2011-04-22"
"Melopsittacus undulatus",-21.964862,127.707944,"2016-08-02"
"Melopsittacus undulatus",-19.54296,146.8357,"2013-04-14"
"Melopsittacus undulatus",-30.18319,138.7108,"2017-05-21"
"Melopsittacus undulatus",-24.684203,133.691665,"2013-02-19"
"Melopsittacus undulatus",-27.98764,145.60875,"2012-11-16"
"Melopsittacus undulatus",-24.38498,131.75083,"2014-10-22"
"Melopsittacus undulatus",-22.72361,131.16278,"2010-06-16"
"Melopsittacus undulatus",-27.98764,145.60875,"2010-07-07"
"Melopsittacus undulatus",-27.98764,145.60875,"2016-12-21"
"Melopsittacus undulatus",-19.40734,146.72996,"2013-11-17"
"Melopsittacus undulatus",-28.622499,138.708603,"2012-09-25"
"Melopsittacus undulatus",-27.39648,138.45142,"2016-05-04"
"Melopsittacus undulatus",-25.56797,138.56486,"2016-06-11"
"Melopsittacus undulatus",-24.08333,134.08333,"2015-01-17"
"Melopsittacus undulatus",-20.846323,140.053203,"2018-11-15"
"Melopsittacus undulatus",-30.03696,138.28307,"2016-09-04"
"Melopsittacus undulatus",-27.98764,145.60875,"2012-10-28"
"Melopsittacus undulatus",-19.84278,136.15667,"2018-04-13"
"Melopsittacus undulatus",-28.87,153.05,"2012-07-21"
"Melopsittacus undulatus",-25.88,150.96944,"2013-08-26"
"Melopsittacus undulatus",-23.71538,133.87989,"2016-06-17"
"Melopsittacus undulatus",-27.98764,145.60875,"2015-03-26"
"Melopsittacus undulatus",-17.905279,124.670281,"2013-06-27"
"Melopsittacus undulatus",-28.09409,144.344025,"2014-09-27"
"Melopsittacus undulatus",-26.430553,150.443101,"2013-05-08"
"Melopsittacus undulatus",-22.284783,118.440595,"2012-02-21"
"Melopsittacus undulatus",-31.21984,142.32101,"2012-10-14"
"Melopsittacus undulatus",-27.98764,145.60875,"2014-02-13"
"Melopsittacus undulatus",-23.139379,119.315862,"2018-04-17"
"Melopsittacus undulatus",-27.91353,140.73178,"2016-09-01"
"Melopsittacus undulatus",-22.65715,136.26598,"2012-03-18"
"Melopsittacus undulatus",-27.98764,145.60875,"2014-10-26"
"Melopsittacus undulatus",-29.75,142.58333,"2010-11-01"
"Melopsittacus undulatus",-24.25083,131.5125,"2016-07-31"
"Melopsittacus undulatus",-20.368893,118.597238,"2017-11-24"
"Melopsittacus undulatus",-26.089391,140.410816,"2018-05-16"
"Melopsittacus undulatus",-23.13722,131.9475,"2010-06-22"
"Melopsittacus undulatus",-22.135559,133.425278,"2011-04-26"
"Melopsittacus undulatus",-23.69418,141.10861,"2018-06-06"
"Melopsittacus undulatus",-27.98764,145.60875,"2014-08-24"
"Melopsittacus undulatus",-23.698214,133.896968,"2014-01-23"
"Melopsittacus undulatus",-28.81578,129.89113,"2011-08-24"
"Melopsittacus undulatus",-34.60237,140.17694,"2010-11-24"
"Melopsittacus undulatus",-30.916666,143.08333,"2010-03-19"
"Melopsittacus undulatus",-22.391945,143.01467,"2013-08-10"
"Melopsittacus undulatus",-19.678433,127.588239,"2017-05-28"
"Melopsittacus undulatus",-23.47528,134.98944,"2012-07-21"
"Melopsittacus undulatus",-23.705,133.83139,"2010-04-25"
"Melopsittacus undulatus",-17.215856,133.889359,"2014-11-08"
"Melopsittacus undulatus",-30.16596,139.61969,"2010-10-01"
"Melopsittacus undulatus",-21.690515,139.436967,"2016-08-10"
"Melopsittacus undulatus",-20.63278,117.19806,"2017-07-01"
"Melopsittacus undulatus",-22.4693,135.0767,"2010-09-29"
"Melopsittacus undulatus",-22.93,131.25472,"2011-01-23"
"Melopsittacus undulatus",-27.98764,145.60875,"2016-01-25"
"Melopsittacus undulatus",-26.06079,139.39801,"2016-09-12"
"Melopsittacus undulatus",-23.706728,133.835045,"2012-03-03"
"Melopsittacus undulatus",-26.426459,152.302432,"2016-05-01"
"Melopsittacus undulatus",-20.51631,120.144,"2017-06-12"
