event_id,lat,lng,date
941c4aaf-0be5-4f8d-997f-afe6164a1110,-35.472421,143.461275,2015-10-12
c57e5f2e-4572-405b-b0bd-e128ab572daa,-35.472421,143.461275,2016-09-24
aa911b2f-8f6c-48cb-80ef-0c910f252e46,-35.472421,143.461275,2016-11-24
a4d9f29d-0389-4667-b59f-4fbe4f1bde07,-35.472421,143.461275,2016-12-02
689e52d5-2787-4568-80fe-a43b436f80a0,-35.472421,143.461275,2016-12-22
0cf421b7-3e51-4352-b50a-d0af200e7565,-35.472421,143.461275,2017-10-21
abae63e2-4c82-4090-ab43-99efd917c71b,-35.472421,143.461275,2017-10-22
b6433985-79fc-46f8-8e3d-6419a43ec8d6,-35.472421,143.461275,2017-10-25
3d97a5a5-b565-4694-9e05-3b6e190fa438,-35.472421,143.461275,2017-11-05
b64a7624-aba4-426f-8159-1c7e8519687c,-35.472421,143.461275,2017-11-06
9a29fab2-9092-4875-b727-adbd913c4578,-35.472421,143.461275,2017-11-18
f0fccd45-9feb-4f1c-bdea-b4663600e95f,-35.472421,143.461275,2017-12-05
771c3ca9-3cf4-41aa-86cf-d73e433f637c,-35.472421,143.461275,2017-12-08
1700b012-0be8-4b0d-9e6c-36a60e96d787,-35.472421,143.461275,2018-12-03
12d83466-1481-43b1-aa51-b7e3d7b3a4d1,-35.471843,143.460245,2017-12-09
987e2bbb-fc03-4873-bb73-9a8db739923a,-35.46841,143.46216,2011-11-27
54faaa3d-ab67-40b9-aa47-61197dd0627c,-35.45925,139.80926,2012-10-24
975b926a-3ae1-44f1-a7c4-15a99c3c7034,-35.454937,143.642979,2013-01-20
eef1b97a-265d-405e-b6ab-b9e889942998,-35.44598,141.99578,2013-10-19
87d39eb7-96cc-4c55-a511-d5585957b94b,-35.41666,143.41666,2012-10-26
2d76ac9e-ab5a-47d0-a4c3-922b7eb32e28,-35.41666,143.58333,2012-10-26
92855427-84c5-4428-a939-ae8d6ff4cf55,-35.40272,149.118564,2016-11-27
3613a2e9-24ee-4775-950a-08aeb1d38403,-35.37561,142.81402,2015-10-09
2f31cc7d-6181-4780-a2dd-af41d952baa5,-35.35796,139.45041,2013-11-13
fd918969-0369-4814-b652-058cf3ad8ec0,-35.35465,139.44488,2012-10-26
bd50ae27-7fc5-48e9-aac1-7ba2e4868e7c,-35.314565,149.162235,2016-01-20
721ee735-8abe-40bb-93e8-8f5d6c09ec43,-35.314565,149.162235,2016-02-07
ceb1e872-7fac-4226-8824-cd16ed31a642,-35.2984,138.4562,2014-01-25
f313f823-7d19-4605-bc36-13b094942a20,-35.28148,146.13145,2012-12-27
565d8e84-2669-42dc-8fbc-9fd360b3685b,-35.25246,139.76751,2012-10-20
172f7af0-aa37-434c-9e1d-417c0d908403,-35.25023,138.897892,2017-03-29
ec89a6cb-e7ba-43e1-90ca-11224613022a,-35.25,146.08333,2012-01-22
dd630f3e-4b02-4a82-aa74-19d92480178e,-35.186869,149.03221,2014-11-08
fbc32585-f673-488c-b4c5-6cc73ca05eff,-35.165599,149.162364,2013-11-19
263ce5ff-8179-4ac4-a1ba-caee96355073,-35.137852,147.371849,2014-07-16
229976da-762e-47c3-bb9f-1701ac361a8d,-35.1175,139.23749,2010-12-31
eef06807-fd9a-4265-a88c-53f607e6ad55,-35.108169,147.359832,2012-10-03
b3789c18-0b8a-48c5-ad77-aed9b8e88d50,-35.083336,145.58333,2010-12-29
0bac1dd4-6b16-4c0a-be56-acc1a54ffb4e,-35.083336,145.75,2010-12-28
f5af5614-fa03-4fa0-bf89-601f102b1ced,-35.08333,141.75,2010-12-26
6f388b0a-456b-4022-a20c-dc6a67cbace1,-35.081497,145.374956,2011-01-09
d189f42f-9907-4fec-8b09-18aef6375b7d,-35.072025,147.946931,2017-10-20
9d87b354-0bf0-4491-a96b-ae8875acce69,-35.0463,142.04086,2011-11-18
1182d376-b824-484f-9538-63d9bd013f17,-35.035111,141.739222,2010-11-20
1621280f-6f53-4d65-8da0-9bbd45ce7ea4,-35.001,144.8985,2011-10-25
fa7992c0-b629-48db-8cf8-b713eebbefce,-34.98222,139.71083,2011-11-19
7db58757-a689-48ef-80d5-04ab21e55edf,-34.91897,139.85402,2011-10-19
05005f14-0a87-4ffb-89fc-0077d675f613,-34.91666,145.41666,2011-01-09
347e47ed-10ab-4c0b-8670-b8b409589944,-34.81083,141.77,2011-10-24
6221bee4-7756-49f6-aa2e-2e4500af063c,-34.8014,141.57531,2010-11-08
efea68f7-e048-49fd-a7c6-a000a41719f0,-34.8014,141.57531,2011-01-08
627247b5-7d90-4e9a-8937-8b248a23bab2,-34.7684,142.1801,2011-11-15
b2873be5-c4fe-4ff4-ac2e-3349a11113c7,-34.7682,142.1965,2011-11-15
aceccb64-9e4c-4179-8f9d-90cf88121868,-34.768,142.191,2011-10-25
9b5f2caa-98e7-4fa0-849c-80690a588046,-34.760013,143.759771,2010-10-23
d55e1019-ce9f-4ee8-b987-f69beaa7d9c6,-34.755527,142.338438,2010-10-30
cd5ba6f9-4e6c-4f83-a8ab-f75fcacd53e0,-34.755527,142.338438,2011-10-31
eaf69469-d548-4d90-87b0-de36c1b6fca8,-34.755527,142.338438,2011-11-04
78c4990b-4687-402a-93e0-ba042a5499a1,-34.755527,142.338438,2011-11-22
71c473c2-64f1-4689-9352-95c0b5ab6a02,-34.730871,142.315083,2012-01-14
d29bba9f-435a-477e-8732-be2b51c052f2,-34.7183,141.6635,2011-10-31
9af03217-1cac-4208-b74f-3ff642a5e356,-34.7137,141.6743,2011-10-31
d91fdc64-ccdd-4ab2-bed1-020b8c54d962,-34.6942,142.27071,2012-01-17
6b2f0b06-05df-4717-a415-117d2832b0d5,-34.68529,142.30131,2010-12-15
21c370b7-d588-487f-88b3-0897b1254c96,-34.68529,142.30131,2011-10-29
cccabdbb-8c2e-48a7-88fa-1464304366dd,-34.66032,142.39379,2011-01-07
60587dc3-90a3-4bd2-a992-cb75363f1dba,-34.66032,142.39379,2011-10-22
a693d662-d3a0-471c-bc01-e34e16767ee5,-34.66032,142.39379,2011-10-31
877d138a-58d7-4681-ad72-fee3124445d4,-34.66032,142.39379,2011-11-22
b84d0cfd-f986-4c02-8fb8-400f7deb3d3d,-34.65291,139.10508,2018-01-16
0e21356e-7c6a-490a-a0ad-d21f7ac7ad05,-34.642,141.825,2010-11-08
a0876044-7d0d-442a-aaaa-73a129c11caf,-34.63805,141.83166,2010-11-08
3af04361-c77a-4ddb-8aa1-d2b2919d25c5,-34.6368,142.2656,2011-11-14
54f3c010-84b9-4eb5-9536-7a16f4af6f06,-34.63559,139.69276,2012-11-09
427f5614-64aa-4961-b52b-29d60bf2abcc,-34.6325,139.67462,2012-11-11
5ac7e799-ae19-44da-a4b2-3ea6040293b4,-34.627108,145.387762,2014-04-18
9e0e0ca2-7f55-4cd2-84d6-250646b52c6b,-34.60911,139.2766,2011-11-13
e595335a-bf4f-4b56-a7a0-a380a15de68e,-34.60237,140.17694,2010-11-24
105aa941-2c82-496d-bdae-16c3a744d2d0,-34.59911,138.758499,2014-01-26
2d8dcedd-aa4e-441a-ae7c-3696e2f587de,-34.59872,142.22177,2011-10-30
9169a549-034e-4bb0-9aef-72c42334163e,-34.55639,137.8811,2015-09-24
703cedf0-8924-441a-9aa3-b04443fe2fe7,-34.55165,146.6101,2013-02-09
e01d6346-f607-4f11-8841-88bf41928b63,-34.547134,146.406473,2012-01-26
9e534853-0694-4f0e-9203-f44aba6e1d1b,-34.50436,138.70436,2011-10-26
3e394626-65d3-4f30-acaa-ec572aee2072,-34.50436,138.70436,2011-11-23
ad29b63a-ee2b-49c6-a080-7304769ea565,-34.50436,138.70436,2012-10-31
c77dacff-3851-4614-bb21-7863978d5789,-34.50436,138.70436,2012-12-01
3e42fe9b-e77b-485e-b58e-5634b199acab,-34.50436,138.70436,2012-12-05
788f19f4-a2e2-45b0-99d7-9f60fcc18cba,-34.504177,138.704325,2011-10-22
0fd1d25b-daa8-47aa-8e22-cdcf7f4303fb,-34.504177,138.704325,2011-11-09
1d44d04f-5833-4f50-9721-c1f1f9bdd418,-34.504177,138.704325,2012-10-31
bfaf037c-2b1b-4ef2-953b-68d51f0d541b,-34.504177,138.704325,2012-12-01
fb9eb07b-d764-467d-836e-f54acee660e9,-34.4958,146.3578,2012-12-25
8163fce3-08a6-4994-9e5b-c6961a628358,-34.49556,146.3622,2012-10-04
5a8b340c-2d0e-4c8f-8237-8f47c98476e5,-34.49417,137.89778,2017-03-06
22a40275-1f18-4fe5-87f5-ce453fd4c5b5,-34.491667,150.791667,2017-02-21
bdf47d42-257b-4164-9340-1f6102b68579,-34.4875,138.3544,2012-10-18
9a38bded-2c42-44d3-9592-5c4425e051a2,-34.47972,146.3989,2012-10-04
3db0d994-96c7-4729-88e5-9f1b8380325e,-34.43194,150.843491,2017-04-02
2570d322-f877-4695-a11c-d01a76523abc,-34.417221,146.315002,2011-04-16
fd181424-a015-4f24-8067-aa98a07b8dcf,-34.404276,118.087084,2010-12-31
f4e8d6bf-fe93-468d-b13b-7bdf6c89c788,-34.39166,146.44166,2015-12-01
e3da556c-6728-4e6d-a5ba-ae3a20978c6a,-34.38706,141.59698,2013-03-31
4c0f8fcf-ddff-413a-ba20-b59fd8baac37,-34.38667,145.8225,2012-08-22
60b256a7-a5a0-4ba4-bcaf-5dc2238e14fe,-34.35917,139.4861,2012-10-04
0afb9d8d-dd7c-44b7-8321-63b5eb466ef7,-34.32639,139.17,2011-10-23
7c23c274-7c0f-4e2c-871c-bf92e24967a6,-34.32639,139.17,2013-10-01
ab4d286f-9f83-4129-8884-3da221ddcaac,-34.32639,139.17,2013-10-24
cf0261f8-7c69-4120-8178-fa094a0da51d,-34.305,139.2239,2013-10-01
d53540f0-82a5-455b-871f-26732cdab27a,-34.305,139.2239,2014-01-05
01169152-995e-412a-9ec4-f410e375da2b,-34.29116,135.50163,2013-11-23
a02aca1d-af80-4d45-9ce8-522631926c9c,-34.28889,139.3497,2013-09-24
a502f2d7-1328-44a4-9463-5e01f3adff81,-34.28889,139.3497,2013-10-20
b72cf9fb-8214-4a42-b514-3c4a6c4a4f96,-34.28083,139.1736,2013-10-06
02a22512-3b9a-400d-ba4f-0c3e794007c8,-34.26556,139.20444,2011-11-20
c80b4a69-8e17-46d4-afb6-e4db805595ae,-34.26556,139.20444,2011-12-12
52ed0be9-5fad-4ae9-a66b-231de9644536,-34.22047,139.20618,2010-10-21
3ee94aff-2d21-4bfc-b631-573ae2904b15,-34.2177,139.61948,2010-10-22
a68822c8-eede-44ec-9aef-67b9e9960797,-34.208856,142.62213,2017-11-02
32bb7a5e-2923-44aa-b5cb-e59bb15353b4,-34.20722,146.26916,2015-10-13
5816a392-55df-4b9f-ac4b-a65202508cce,-34.2,140.7,2020-04-20
d5a4eab2-8699-4979-96b1-0eb7b63e4b8b,-34.19664,140.330429,2018-01-18
97be2810-6297-4057-baf7-0d1d37b79d35,-34.1825,145.60944,2011-10-10
939a7709-97b2-420f-8d39-2e7355458f65,-34.180528,139.98191,2012-08-04
e7f4a75e-e31f-4e6c-bfdf-4de73a1e8539,-34.17884,136.32345,2011-11-05
992f27bd-48c0-4047-a88f-f3a04e264d73,-34.14866,142.043457,2010-01-05
df6bb7da-039c-46c9-917c-9f49a2f44ecf,-34.14166,141.325,2013-09-04
658ba50a-83e2-4af7-815a-36817e911c04,-34.090636,150.745467,2010-03-17
5d515ed0-cfa0-4e49-b99f-31ed782e6ed0,-34.08734,150.81626,2012-10-16
1616533f-62cd-456d-a805-71f8caf58280,-34.043665,150.843605,2016-05-17
aae36340-b163-43ba-b312-5dc32e399a38,-34.02987,139.52137,2010-10-12
4792e73e-b9b1-4d1f-9b9a-ffa70c0407f6,-34.00432,150.863024,2014-01-06
d0599357-6f47-431e-b32f-412315172e85,-33.98889,145.695,2012-12-12
b3bc7f23-0acd-4a4f-96c9-36ff4a0ff353,-33.9674,151.1365,2013-03-31
9cb9b03f-eecc-47c5-b0d9-8248ef2ca46d,-33.966718,150.703427,2015-02-14
a253c9aa-a211-4f8a-828c-5129a6201054,-33.955799,151.1286,2017-03-06
20d661f4-8053-4836-bd85-e871e78e76ce,-33.9495,151.2437,2016-01-11
63aa657d-8ed6-47b1-8bbd-e6b50c464d22,-33.94694,140.22667,2011-10-16
d3bd5d98-f2dd-4328-a10e-d70ddf6c91c1,-33.946762,151.0665,2012-04-27
3506d517-5634-43a1-b8f2-b924121b28b3,-33.945353,150.721693,2015-07-30
9c3b155a-4709-4643-9fa8-1656184c6ed6,-33.944293,150.724195,2015-07-30
99ec5e43-29dc-45c1-95df-dff1391c4169,-33.93996,147.91735,2012-10-07
b3545776-c5fd-471e-bc59-a7abbd17e334,-33.93996,147.91735,2012-10-24
2d75bb62-6d49-494d-8b49-171e6d1896fd,-33.931064,151.071359,2016-03-07
0bd07264-2b2f-4b49-a457-6331d1ca33ab,-33.9308,150.8877,2014-04-20
29485221-810f-4dab-9629-71ca2f164f08,-33.92469,151.195409,2016-04-25
ac80e47d-7e65-4b3e-aa0d-2d5852c6530a,-33.92457,151.22765,2016-04-04
c3c9a04c-8e25-4bbb-9e0c-06b7c99620dd,-33.92111,145.4878,2013-10-15
891fce26-f0cb-4326-bc88-876857c10ef4,-33.91817,151.03497,2011-07-08
6307a6bd-9097-44ba-b528-469da994a7cf,-33.91722,139.99806,2011-10-25
5f4cd314-6b8c-4079-81bf-9aed1e931097,-33.91667,146.25,2012-10-25
0d8d63cd-708e-44f9-a500-9be1fc70431d,-33.91601,138.59939,2011-04-01
526e7e3d-734a-4ac8-927a-64c341e80c97,-33.91139,146.13083,2013-10-12
301198d5-527e-4733-addf-67bda67e3394,-33.91005,146.1318,2013-10-12
0ea315a8-197b-4a04-905f-ccad932ac446,-33.908477,150.885597,2012-05-18
f6578da4-bcc1-4266-ada3-c2be5871c224,-33.905038,151.020938,2017-03-10
68407df1-d1cd-4943-91b6-90cd74d4b617,-33.897923,151.173631,2014-05-09
9146b16c-57ae-4dff-bc72-1178e063f386,-33.894256,151.198104,2014-09-12
7a37d3e4-abae-40f0-839e-34482bbc0c48,-33.893,151.023,2017-05-19
dcd1757a-03d0-44c6-af9f-05c08f570276,-33.889912,151.176735,2013-11-03
1868f5bb-6cb0-431b-b9f5-3061286e77c8,-33.880227,151.169637,2016-05-25
3b8ff276-28c7-4acc-9e12-be12230628c0,-33.872747,151.078092,2016-01-30
709ec256-8e1a-4bd4-858f-985956451002,-33.856185,151.180296,2016-01-25
e865e6ab-9403-4ed3-b841-8e15e0c54f3f,-33.83742,150.99168,2011-09-17
95b6f480-bbcd-4a11-9a72-0b05d3fb98fb,-33.83742,150.99168,2016-02-24
563124bc-d40c-4eaf-9f2e-9d44d3204442,-33.832328,151.006385,2011-08-24
c057df6a-a62a-4359-a321-13889169cb9e,-33.82824,140.05587,2011-11-05
72149000-5e1e-4766-9476-e7e5ed78faaa,-33.82592,139.17711,2010-10-23
a17bb14b-73bf-4e23-9f83-1a2cd55b8377,-33.823244,150.943633,2012-02-18
9ca3873a-b8e9-4fe8-b611-e6a34880df47,-33.822326,151.107276,2017-05-30
8729556c-4898-4271-9c1b-b5f3bc4e7453,-33.82139,140.05888,2011-10-26
a3cb21f2-20f2-40d8-87d5-1160a1c22eb1,-33.81944,140.04971,2011-10-25
a1d1e87b-d74c-48be-8f3b-3715d2675e3b,-33.81944,140.04973,2011-10-14
ff85df50-e2fc-4c1b-8619-b8e1e243bc15,-33.819353,150.987366,2012-01-30
afc9509a-1c4e-4d9a-a8e4-1e809b19daae,-33.81194,140.05472,2011-10-26
ea3f5ce8-ffcf-4c2a-af6e-e90d808bc44a,-33.80829,150.98208,2015-12-29
cdb19979-e0b6-4b63-807e-3a9823b775ec,-33.80829,150.98208,2017-06-22
4fd10a5a-42a5-49e8-9029-ee1f9af38358,-33.80064,140.60468,2011-12-23
dc52094a-e65c-4567-a599-6e0af7b7c1e6,-33.793945,150.938659,2014-08-19
3426d306-a375-4444-bdc7-b54b27c40d2d,-33.787,150.966,2013-10-14
34f91f0a-6816-450e-ae57-50ef70423ef1,-33.78472,122.0236,2012-03-08
ce83b2c4-3576-41a3-9159-bc835c5bf205,-33.78472,122.0236,2012-03-13
36cbbed7-ed4e-490d-ac12-6be14cdc37e2,-33.78472,122.0236,2012-03-25
5a98606f-caa6-4c9d-b931-cd8bbf82ca18,-33.77747,150.97788,2013-04-09
809cab9f-3655-4431-be50-f508655c3afb,-33.7746,151.0788,2016-07-19
9e7f1ae2-031e-4612-9341-3dc135b4678b,-33.7722,150.8194,2013-05-14
99457b98-957e-4e05-adde-b794da7d55c5,-33.763508,151.072405,2014-07-22
9ff20cca-1e8d-417f-a196-52865c8bb6e1,-33.76278,140.12111,2011-10-30
3d1b206c-6ccf-4638-9ed1-1af11c2a7bc5,-33.76166,140.12434,2011-10-29
4543d9a7-037c-42e5-9ed1-645fda3fc876,-33.76166,140.12434,2011-11-10
c4694bdd-4dc7-4c6b-9e64-2a27810bb9ca,-33.76166,140.12434,2011-11-15
f5ee5e65-6d36-4e69-8e25-8eb955e19805,-33.76166,140.12434,2011-11-21
aec6a5ec-24c4-4e04-a02b-c79c1b3df93d,-33.76166,140.12434,2011-12-01
dc7b341f-62b2-47d8-a1c0-d103bd4615aa,-33.76166,140.12434,2011-12-02
cb4df6a9-1a33-4a19-ad48-608f0885c293,-33.76166,140.12434,2012-01-21
9ac0ea64-ca02-4dc8-9367-afd04762b440,-33.76166,140.12434,2012-12-02
332c3173-c2a3-4166-ae81-c644ae3995a7,-33.76166,140.12434,2017-10-16
8daa7d92-30ce-4f89-8d1c-b2cd2696e756,-33.75639,140.1231,2012-11-16
676cd35a-3488-487e-bb83-fa9423f16aef,-33.74917,138.53444,2016-10-28
625a1cdd-ac91-4ecc-91da-2dcee8c430fd,-33.74917,138.53444,2017-05-07
690b72a9-16c8-455f-867f-894fd13c9302,-33.745579,151.137407,2017-01-28
8f0cf89f-4186-44cb-bcea-f597e070bb64,-33.74236,143.00246,2016-11-26
84a916d4-0cea-4761-8ab2-325d5034d1b2,-33.7321,135.01177,2012-01-01
154d206e-4e37-47f4-aee9-22b897115df7,-33.72348,143.02757,2015-05-15
